person_party_id,start_dt,end_dt,next_start_dt,program_start_date,program_end_date,program_exit_code,cms_user_ext_id,final_term,credential,term_length,prior_cum_credits_not_completed,full_part_time,term_attempted_credits,on_campus,delta_unmet_need,unmet_need,prior_term_earned_credits,prior_total_credit_hours,high_school_gpa,term_start_month,prior_term_start_month,prior_full_part_time,primary_major,prior_term_fraction_completed_credits,transfer,prior_term_gpa,admitted_zip_code,prior_cumulative_gpa,time_at_institution,prediction,outcome
1062786,1/6/15,1/26/15,1/29/15,4/11/13,10/27/15,2,383021,FALSE,BA,20,8.5,Full-time,3,FALSE,,,12.75,94,2.926,Jan,Aug,Full-time,PCST,1.02,TRUE,2.352,47374,2.249,2.93,0.98229979,1
1063148,1/29/14,5/15/14,8/27/14,11/13/13,1/18/17,4,389807,FALSE,BS,106,0,Full-time,15,TRUE,,0,3,27,3.356,Jan,Jan,Full-time,BIOCH,1,FALSE,3.3,46342,3.361,0.42,0.908450366,1
1062114,1/3/14,1/23/14,1/29/14,8/31/11,5/14/15,1,371089,FALSE,BS,20,-0.5,Full-time,3,FALSE,,,14.25,74.5,3.345,Jan,Aug,Full-time,GBUS,1.01,FALSE,2.593,46221,2.882,2.34,0.997638926,1
1063937,1/4/16,1/22/16,1/27/16,8/26/15,3/29/17,2,406360,FALSE,BA,18,0,Full-time,3,FALSE,,,16,16,3.64,Jan,Aug,Full-time,HIST,1,FALSE,3.619,32778,3.619,0.35,0.982299385,1
1062960,1/3/14,1/23/14,1/29/14,10/25/13,,4,387714,FALSE,BA,20,0,Full-time,3,FALSE,,,12,12,2.84,Jan,Aug,Full-time,REL,1,FALSE,2.8,47246,2.8,0.35,0.96701351,1
1063537,8/26/15,12/11/15,1/4/16,8/26/15,3/29/17,2,398168,FALSE,BS,107,,Full-time,16,TRUE,,0,,,3.542,Aug,Unknown,Unknown,PPHRM,,FALSE,,46504,,0,0.994875494,1
1062516,8/28/13,12/13/13,1/29/14,8/28/13,,,378525,FALSE,BA,107,,Full-time,16,TRUE,,0,,,3.341,Aug,Unknown,Unknown,ART,,TRUE,,47374,,0,0.985879726,1
1063546,8/27/14,12/12/14,1/6/15,,,,398410,FALSE,Unknown,107,2,Full-time,16,TRUE,0,0,6.5,6.5,2.197,Aug,Jan,Part-time,,0.76,TRUE,1.176,46914,1.176,0.57,0.830036831,1
1062527,8/26/15,12/11/15,1/4/16,11/12/12,5/12/16,1,378667,FALSE,BS,107,-0.5,Full-time,12.5,FALSE,7386,7386,12,105.5,3.59,Aug,Jan,Full-time,MRKT,1,FALSE,3.525,46573,3.339,2.99,0.982299408,1
1063600,1/6/15,1/26/15,1/29/15,1/12/15,2/1/16,4,399068,FALSE,BS,20,0,Full-time,3.5,FALSE,,,16,23,3.955,Jan,Aug,Full-time,ECON,1,FALSE,3.319,46946,3.221,0.36,0.983706944,1
1061894,1/3/14,1/23/14,1/29/14,3/4/13,5/14/15,1,363093,FALSE,BA,20,-0.75,Full-time,3,FALSE,,,14.75,92.75,3.468,Jan,Aug,Full-time,EDEHA,1.01,FALSE,3.634,60133,3.631,2.34,0.996606734,1
1062449,1/29/15,5/14/15,5/19/15,8/28/13,3/20/15,2,377195,FALSE,BA,105,-0.25,Full-time,16.5,TRUE,,25,3,66.75,4.076,Jan,Jan,Full-time,BIOL,1,FALSE,4,46996,3.945,1.42,0.933115472,1
1062757,8/26/15,12/11/15,,4/9/14,1/26/16,4,382594,TRUE,BS,107,13,Full-time,13.5,FALSE,-1035,0,12,80.5,3.498,Aug,Jan,Full-time,BIOL,1,FALSE,1.775,46131,1.831,2.99,0.91575421,0
1064168,1/4/16,1/22/16,1/27/16,8/26/15,5/2/17,2,409669,FALSE,BS,18,0,Full-time,3,FALSE,,,13,13,2.8,Jan,Aug,Full-time,EXFT,1,FALSE,2.385,46241,2.385,0.35,0.989323345,1
1061599,1/29/14,5/15/14,,4/26/12,8/11/14,1,303629,TRUE,BS,106,-0.5,Full-time,16,FALSE,,0,3,112.5,2.972,Jan,Jan,Full-time,HIST,1,FALSE,3,46773,2.279,3.41,0.970606381,1
1063955,1/4/16,1/22/16,1/27/16,8/26/15,5/26/16,4,406613,FALSE,BS,18,0,Full-time,3,FALSE,,,15,15,3.538,Jan,Aug,Full-time,EXFT,1,FALSE,2.787,46228,2.787,0.35,0.985879728,1
1063169,1/29/15,5/14/15,8/26/15,4/2/14,,,390243,FALSE,BS,105,2.5,Full-time,15,TRUE,,0,3,46,2.626,Jan,Jan,Full-time,EXFT,1,FALSE,1.7,46628,2.078,1.42,0.907972665,1
1064100,8/26/15,12/11/15,1/27/16,8/26/15,12/8/16,2,408640,FALSE,BA,107,,Full-time,14,TRUE,,0,,,,Aug,Unknown,Unknown,POSC,,TRUE,,,,0,0.983706962,1
1062959,1/6/15,1/26/15,1/29/15,1/15/14,,,387694,FALSE,BS,20,3.75,Full-time,3,FALSE,,,16.25,43.25,2.805,Jan,Aug,Full-time,MATH,1.01,FALSE,2.5,46077,2.323,1.35,0.992606523,1
1062866,1/6/15,1/26/15,1/29/15,8/28/13,4/8/15,2,384854,FALSE,BA,20,-0.25,Full-time,3,FALSE,,,15,49.25,3.628,Jan,Aug,Full-time,BIOCH,1,FALSE,3.36,46385,3.473,1.35,0.99276296,1
1062555,5/19/15,6/30/15,8/26/15,4/2/14,5/12/16,1,379434,FALSE,BS,42,-0.75,Full-time,9,FALSE,,,15.75,98.25,3.751,May,Jan,Full-time,SPMT,1.01,FALSE,3.303,46574,3.425,2.72,0.994875484,1
1063218,1/29/15,5/14/15,8/26/15,8/27/14,3/27/17,4,390846,FALSE,BS,105,9,Full-time,15.5,TRUE,,617,3,10,3.67,Jan,Jan,Full-time,UND,1,FALSE,2.7,46975,1.468,0.42,0.403290804,1
1062143,1/4/16,1/22/16,1/27/16,8/29/12,5/12/16,1,372135,FALSE,BS,18,-1,Full-time,3,FALSE,,,14,131.5,3.86,Jan,Aug,Full-time,ACCT,1,FALSE,3.54,46962,3.7,3.35,0.99276294,1
1062587,8/26/15,12/11/15,1/4/16,4/7/14,5/12/16,1,379861,FALSE,BS,107,-0.5,Full-time,13.5,FALSE,,0,4,105,3.84,Aug,May,Part-time,EDUST,1,FALSE,4,49130,2.964,2.99,0.996606758,1
1063587,1/29/15,5/14/15,,1/12/15,5/14/15,4,398921,TRUE,BS,105,0,Full-time,15,TRUE,,0,3,21,2.813,Jan,Jan,Full-time,UND,1,FALSE,2,46616,2.853,0.42,0.830036839,0
1063919,1/4/16,1/22/16,1/27/16,8/26/15,,,406202,FALSE,BS,18,0,Full-time,3,FALSE,,,16,22,3.49,Jan,Aug,Full-time,ACCT,1,FALSE,1.756,46733,1.756,0.35,0.9543182,1
1063479,1/29/15,5/14/15,8/26/15,8/27/14,,,397606,FALSE,BS,105,0,Full-time,15,TRUE,,0,3,36,3.829,Jan,Jan,Full-time,BIOCH,1,FALSE,3.7,46307,3.616,0.42,0.933115397,1
1063155,8/28/13,12/13/13,1/3/14,8/28/13,4/8/15,2,389868,FALSE,BA,107,,Full-time,15,TRUE,,0,,,3.511,Aug,Unknown,Unknown,SPMT,,FALSE,,46714,,0,0.995393609,1
1061938,8/28/13,12/13/13,1/3/14,8/28/13,3/24/15,2,367027,FALSE,BS,107,,Full-time,16,TRUE,,0,,,3.6,Aug,Unknown,Unknown,EXFT,,FALSE,,46804,,0,0.993620483,1
1061891,8/27/14,12/12/14,1/6/15,4/1/13,5/14/15,1,362571,FALSE,BS,107,3.5,Full-time,15,TRUE,0,0,15.25,95,3.202,Aug,Jan,Full-time,EDUST,1.01,FALSE,2.133,46112,2.289,2.99,0.996606779,1
1062194,1/29/14,5/15/14,8/27/14,3/7/13,5/14/15,1,373160,FALSE,BS,106,-0.5,Full-time,14.5,FALSE,,0,3,96,3.473,Jan,Jan,Full-time,EDEMN,1,FALSE,3.7,46982,3.387,2.41,0.989292364,1
1062241,1/29/14,5/15/14,8/27/14,8/31/11,12/11/15,1,373908,FALSE,BS,106,-0.5,Full-time,17,TRUE,,2592,3,83,3.77,Jan,Jan,Full-time,ACCT,1,FALSE,3.7,43543,3.168,2.41,0.985965381,1
1063112,1/6/15,1/26/15,1/29/15,8/28/13,7/12/16,2,389417,FALSE,BS,20,-0.25,Full-time,3,FALSE,,,15.5,65.25,3.904,Jan,Aug,Full-time,BIOCH,1,FALSE,2.523,47374,3.11,1.35,0.992762941,1
1062361,8/27/14,12/12/14,1/6/15,8/29/12,5/12/16,1,375777,FALSE,BS,107,-0.25,Full-time,17,TRUE,0,0,17,73.75,3.583,Aug,Jan,Full-time,ATRN,1,FALSE,3.129,46970,3.302,1.99,0.996816574,1
1063607,1/29/15,5/14/15,8/26/15,1/12/15,3/9/16,2,399314,FALSE,BS,105,0,Full-time,15,TRUE,,653,3,18,3.188,Jan,Jan,Full-time,ACCT,1,FALSE,3,46143,2.5,0.42,0.861463989,1
1063843,1/4/16,1/22/16,1/27/16,8/26/15,,,405246,FALSE,BS,18,0,Full-time,4,FALSE,,,15,36,3.996,Jan,Aug,Full-time,ATRN,1,FALSE,3.753,46947,3.753,0.35,0.989292348,1
1061624,8/28/13,12/13/13,1/29/14,4/12/12,2/14/14,2,304538,FALSE,BS,107,-0.5,Full-time,13,FALSE,0,0,13.25,94,3.776,Aug,Jan,Full-time,MATH,1.01,FALSE,3.392,46994,2.984,2.99,0.998081878,1
1063103,8/27/14,12/12/14,1/6/15,1/15/14,,,389355,FALSE,BS,107,-0.25,Full-time,14,TRUE,-10,0,14.25,33.25,3.332,Aug,Jan,Full-time,EDUST,1.01,FALSE,2.514,46808,2.376,0.99,0.99763894,1
1063629,8/26/15,12/11/15,1/4/16,1/29/15,,,399602,FALSE,BS,107,-0.25,Full-time,18,TRUE,,0,4,17.25,,Aug,May,Part-time,ECON,1,FALSE,4,54449,3.412,0.57,0.933115468,1
1062892,8/28/13,12/13/13,1/3/14,,,,385681,FALSE,Unknown,107,0,Full-time,14.5,FALSE,0,0,12,31,,Aug,Jan,Full-time,,1,FALSE,2.35,46962,2.723,0.99,0.992762925,1
1061970,8/28/13,12/13/13,1/3/14,10/5/12,5/15/14,1,367600,FALSE,BS,107,-0.75,Full-time,14.5,FALSE,-425,0,14.25,101.75,3.424,Aug,Jan,Full-time,MUS,1.01,FALSE,3.414,46628,3.358,2.99,0.998081868,1
1061378,1/4/16,1/22/16,1/27/16,8/29/12,5/12/16,1,175438,FALSE,BA,18,-0.75,Full-time,3,FALSE,,,17,125.25,3.775,Jan,Aug,Full-time,ENG,1,FALSE,3.312,60177,3.145,3.35,0.99763891,1
1063258,8/27/14,12/12/14,1/6/15,8/27/14,6/17/16,2,392187,FALSE,BS,107,,Full-time,15,TRUE,,0,,,4.114,Aug,Unknown,Unknown,BIOCH,,FALSE,,46825,,0,0.994875501,1
1062748,1/29/14,5/15/14,8/27/14,11/12/12,5/12/16,2,382434,FALSE,BS,106,-0.25,Full-time,14.5,TRUE,,6500,3,51.25,4.042,Jan,Jan,Full-time,BIOCH,1,FALSE,4,47371,3.131,1.41,0.920186834,1
1062356,8/28/13,12/13/13,1/3/14,4/17/13,12/11/15,1,375691,FALSE,BA,107,2.75,Full-time,14,TRUE,-848,0,14,57.25,3.41,Aug,Jan,Full-time,PSYC,1,FALSE,2.8,46229,2.84,1.99,0.997638922,1
1063483,1/29/15,5/14/15,8/26/15,8/27/14,4/1/16,2,397651,FALSE,BS,105,0,Full-time,14,TRUE,,0,3,24,3.567,Jan,Jan,Full-time,GBUS,1,FALSE,2.7,46122,2.983,0.42,0.908857053,1
1062542,1/6/15,1/26/15,1/29/15,3/28/14,5/12/16,1,379218,FALSE,BS,20,2.5,Full-time,3.5,FALSE,,,13.25,76,2.769,Jan,Aug,Full-time,ENVSC,1.01,FALSE,2.023,46034,2.311,2.35,0.994875509,1
1061351,8/27/14,12/12/14,1/6/15,8/29/12,4/8/15,2,174504,FALSE,BS,107,5.5,Part-time,7,FALSE,,0,4,75,3.73,Aug,May,Full-time,BIOCH,0.57,FALSE,2.114,46501,2.288,1.99,0.927194684,1
1061703,8/28/13,12/13/13,1/3/14,9/1/10,5/15/14,1,315004,FALSE,BA,107,-0.5,Full-time,12,FALSE,0,0,13.75,123.5,3.948,Aug,Jan,Full-time,SPAN,1.01,FALSE,3.711,45817,3.723,2.99,0.994875484,1
1062922,1/4/16,1/22/16,1/27/16,8/28/13,,,386596,FALSE,BS,18,-0.5,Full-time,3,FALSE,,,12,91.5,3.16,Jan,Aug,Full-time,ATRN,1,FALSE,3.383,47725,3.326,2.35,0.998081877,1
1061646,1/3/14,1/23/14,1/29/14,4/12/12,5/15/14,1,306104,FALSE,BA,20,-1,Full-time,3,FALSE,,,15.25,119,3.559,Jan,Aug,Full-time,EDUEN,1.01,FALSE,3.34,46350,3.27,3.34,0.989292396,1
1063057,1/3/14,1/23/14,1/29/14,8/28/13,,,388911,FALSE,BS,20,0,Full-time,3,FALSE,,,14,17,2.765,Jan,Aug,Full-time,SPMT,1,FALSE,3.021,46506,3.021,0.35,0.993620472,1
1062744,8/28/13,12/13/13,1/3/14,12/3/12,5/12/16,1,382386,FALSE,BS,107,0,Full-time,12.5,FALSE,0,0,12.5,36.5,3.51,Aug,Jan,Full-time,SOWK,1,FALSE,2.656,46701,2.956,0.99,0.99763896,1
1062103,1/29/15,5/14/15,,3/28/13,5/14/15,1,370877,TRUE,BS,105,-0.75,Full-time,13,FALSE,0,0,14.25,119.75,3.61,Jan,Aug,Full-time,EXFT,1.01,FALSE,3.707,47336,3.338,3.41,0.975498911,1
1063401,1/4/16,1/22/16,1/27/16,8/27/14,,,396900,FALSE,BS,18,-0.5,Full-time,3,FALSE,,,18.25,60.5,3.542,Jan,Aug,Full-time,BIOCH,1.01,FALSE,2.728,46161,2.958,1.35,0.993426648,1
1064183,8/26/15,12/11/15,1/4/16,8/26/15,1/26/16,4,409917,FALSE,BA,107,,Full-time,14,TRUE,,0,,,2.682,Aug,Unknown,Unknown,ART,,FALSE,,46034,,0,0.989292391,1
1062840,1/29/15,5/14/15,,4/4/13,5/22/15,4,384159,TRUE,BS,105,3,Part-time,3,FALSE,0,759,3,102.5,,Jan,Aug,Part-time,EXFT,1,TRUE,3.7,46563,2.871,2.41,0.908857041,0
1063484,1/29/15,5/14/15,5/19/15,8/27/14,4/8/15,2,397654,FALSE,BS,105,0,Full-time,15,TRUE,,2980,3,33,3.378,Jan,Jan,Full-time,PPHRM,1,FALSE,3.3,46158,2.567,0.42,0.908389947,1
1063621,1/4/16,1/22/16,1/27/16,1/12/15,,,399577,FALSE,BS,18,-0.25,Full-time,3,FALSE,,,15,48.25,3.551,Jan,Aug,Full-time,MRKT,1,FALSE,3.26,46060,3.305,1.35,0.99660678,1
1061377,8/27/14,12/12/14,1/6/15,4/17/14,8/10/16,4,175404,FALSE,BS,107,6.5,Full-time,14,TRUE,0,0,11.75,69,3.744,Aug,Jan,Full-time,BIOCH,0.75,FALSE,1.923,61061,2.703,1.99,0.983758827,1
1062505,1/29/14,5/15/14,8/27/14,,,,378446,FALSE,Unknown,106,-0.25,Full-time,15.5,TRUE,,0,3,74.75,4.04,Jan,Jan,Full-time,,1,FALSE,4,46711,3.415,1.41,0.967916703,1
1061683,8/28/13,12/13/13,1/3/14,3/5/12,5/15/14,1,309664,FALSE,BS,107,2.25,Full-time,16.5,TRUE,,0,3,102.75,3.757,Aug,Jul,Full-time,EXFT,1,FALSE,3.7,46710,2.732,2.99,0.996606753,1
1062069,1/3/14,1/23/14,1/29/14,3/14/13,5/14/15,1,369879,FALSE,BA,20,-0.75,Full-time,3,FALSE,,,15.25,81.25,3.659,Jan,Aug,Full-time,ENG,1.01,FALSE,3.72,46962,3.524,2.34,0.993426645,1
1061405,1/6/15,1/26/15,1/29/15,1/12/15,2/19/16,2,176636,FALSE,BS,20,0,Full-time,3,FALSE,,,15,22,4.01,Jan,Aug,Full-time,FIN,1,FALSE,3.087,97202,3.087,0.36,0.993620481,1
1063313,8/27/14,12/12/14,1/6/15,,,,394296,FALSE,Unknown,107,0,Full-time,15,FALSE,,0,4,33,3.46,Aug,Jul,Part-time,,1,FALSE,4,46992,3.367,0.99,0.982299361,1
1061902,5/20/14,7/1/14,7/3/14,4/11/13,8/13/15,1,364189,FALSE,BS,42,0.25,Part-time,3,FALSE,,,16.25,108.25,,May,Jan,Full-time,EDUMI,1.01,FALSE,2.925,46528,3.01,2.72,0.989292355,1
1062555,1/6/15,1/26/15,1/29/15,4/2/14,5/12/16,1,379434,FALSE,BS,20,-0.5,Full-time,3,FALSE,,,15.75,79.5,3.751,Jan,Aug,Full-time,SPMT,1.01,FALSE,3.361,46574,3.438,2.35,0.998081858,1
1063322,7/1/15,8/12/15,8/26/15,8/27/14,12/15/15,2,394767,FALSE,BS,42,-0.25,Full-time,3,FALSE,,,16.25,55.25,3.971,Jul,Jan,Full-time,ATRN,1.01,FALSE,3.431,46761,3.379,0.84,0.98229975,1
1062264,1/29/15,5/14/15,,4/9/12,5/14/15,1,374375,TRUE,BS,105,-0.75,Full-time,13,FALSE,,0,4,126.75,3.146,Jan,Jan,Full-time,PSYC,1,FALSE,4,45880,3.475,3.41,0.983947507,1
1061514,8/28/13,12/13/13,1/3/14,4/12/12,5/15/14,1,274883,FALSE,BS,107,-0.75,Full-time,13,FALSE,0,0,14.5,106.75,4.21,Aug,Jan,Full-time,MATH,1,FALSE,3.938,46350,3.924,2.99,0.992762974,1
1063334,8/26/15,12/11/15,1/4/16,8/27/14,,,395067,FALSE,BS,107,0,Full-time,14.5,TRUE,0,0,15,38,3.615,Aug,Jan,Full-time,ACCT,1,FALSE,3.12,46552,3.147,0.99,0.996606731,1
1061330,8/27/14,12/12/14,1/6/15,8/31/11,5/14/15,1,173793,FALSE,BA,107,-0.75,Full-time,15,TRUE,0,0,13.75,102.75,2.941,Aug,Jan,Full-time,ART,1.01,FALSE,2.878,45891,2.919,2.99,0.997638927,1
1063948,8/26/15,12/11/15,1/4/16,8/26/15,,,406506,FALSE,BS,107,,Part-time,11,TRUE,,0,,,4.06,Aug,Unknown,Unknown,PSYC,,FALSE,,45212,,0,0.911312883,1
1063291,1/29/15,5/14/15,8/31/16,8/27/14,2/20/17,4,393666,FALSE,BS,105,0,Full-time,13.5,TRUE,,0,3,16,3.05,Jan,Jan,Full-time,MRKT,1,FALSE,3.7,47978,2.569,0.42,0.74408643,0
1063167,8/26/15,12/11/15,1/4/16,3/26/15,,,390205,FALSE,BS,107,-0.5,Full-time,16,TRUE,0,0,16.75,68,3.414,Aug,Jan,Full-time,SPMT,1.01,FALSE,3.333,46158,3.29,1.99,0.998081884,1
1063966,1/4/16,1/22/16,1/27/16,8/26/15,2/9/16,2,406722,FALSE,BS,18,0,Part-time,2,FALSE,,,13,13,3.082,Jan,Aug,Full-time,MGMT,1,FALSE,2.308,46076,2.308,0.35,0.983758833,1
1062454,8/28/13,12/13/13,1/3/14,8/29/12,5/12/16,1,377260,FALSE,BS,107,0,Full-time,15,TRUE,0,0,13.5,42.5,3.783,Aug,Jan,Full-time,ATRN,1,FALSE,3.859,45002,3.556,0.99,0.992606519,1
1061880,1/6/15,1/26/15,1/29/15,8/31/11,5/14/15,1,357710,FALSE,BS,20,-1,Full-time,3,FALSE,,,13.25,110,3.442,Jan,Aug,Full-time,MGMT,1.01,FALSE,3.446,46561,3.311,3.35,0.998081895,1
1062463,8/28/13,12/13/13,1/29/14,8/29/12,11/13/14,2,377416,FALSE,BS,107,0,Full-time,14.5,TRUE,0,0,14.5,38,3.228,Aug,Jan,Full-time,BIOCH,1,FALSE,2.366,47978,2.513,0.99,0.996606771,1
1063819,1/4/16,1/22/16,1/27/16,8/26/15,,,404840,FALSE,BS,18,0,Full-time,3,FALSE,,,15.5,21.5,3.78,Jan,Aug,Full-time,EDEHA,1,FALSE,3.639,46072,3.639,0.35,0.983706977,1
1062572,8/26/15,12/11/15,1/4/16,4/4/14,5/12/16,1,379643,FALSE,BS,107,2.25,Full-time,12,FALSE,0,0,16.25,99.25,3.2,Aug,Jan,Full-time,ENVSC,1.01,FALSE,2.813,46714,2.588,2.99,0.997638942,1
1063085,8/28/13,12/13/13,1/3/14,,,,389158,FALSE,Unknown,107,,Full-time,16,TRUE,,2086,,,2.817,Aug,Unknown,Unknown,,,FALSE,,49103,,0,0.992762933,1
1062073,8/28/13,12/13/13,1/3/14,2/4/13,12/9/13,2,369920,FALSE,BS,107,-0.5,Full-time,14.5,TRUE,0,0,16.25,65,3.188,Aug,Jan,Full-time,MATH,1.01,FALSE,2.6,46996,2.67,1.99,0.998081862,1
1061712,7/3/14,8/14/14,8/27/14,3/28/12,12/12/14,1,315790,FALSE,BS,42,-0.75,Part-time,3,FALSE,,,3,132.75,2.798,Jul,May,Part-time,ACCT,1,FALSE,4,46076,2.589,3.83,0.920186803,1
1064139,8/26/15,12/11/15,1/4/16,8/26/15,,,409176,FALSE,BS,107,,Full-time,12,TRUE,,0,,,2.619,Aug,Unknown,Unknown,EDUPE,,FALSE,,46041,,0,0.965262172,1
1063009,1/3/14,1/23/14,1/29/14,8/28/13,4/15/14,2,388400,FALSE,BS,20,0,Full-time,3,FALSE,,,16,16,4.036,Jan,Aug,Full-time,BIOCH,1,FALSE,3.794,47374,3.794,0.35,0.982299396,1
1062229,1/29/15,5/14/15,,3/12/13,5/14/15,1,373788,TRUE,BS,105,-0.75,Full-time,13.5,TRUE,0,0,14.5,126.25,3.874,Jan,Aug,Full-time,ATRN,1,FALSE,3.938,46391,3.579,3.41,0.982299371,1
1062634,1/6/15,1/26/15,1/29/15,8/29/12,10/11/16,4,380680,FALSE,BS,20,2.25,Full-time,3,FALSE,,,15.25,76.25,3.588,Jan,Aug,Full-time,BIOL,1.01,FALSE,2.827,46163,2.759,2.35,0.99808187,1
1063680,1/29/15,5/14/15,,1/12/15,5/14/15,4,400631,TRUE,BS,105,3,Full-time,14.5,TRUE,,0,2,12,2.887,Jan,Jan,Part-time,UND,1,FALSE,1.7,46231,1.66,0.42,0.380939847,0
1063008,1/29/14,5/15/14,8/27/14,8/28/13,3/26/15,2,388388,FALSE,BA,106,0,Full-time,15,TRUE,,2392,3,22,3.624,Jan,Jan,Full-time,SOWK,1,FALSE,4,47302,3.637,0.42,0.920009501,1
1062892,1/4/16,1/22/16,1/27/16,4/6/15,5/12/16,1,385681,FALSE,BS,18,-1,Full-time,3,FALSE,,,16.25,120,,Jan,Aug,Full-time,CPTSC,1.01,FALSE,3.494,46962,2.877,3.35,0.996606751,1
1062803,1/3/14,1/23/14,1/29/14,1/6/14,5/12/16,1,383316,FALSE,BS,20,0,Full-time,3,FALSE,,,15.5,59.5,3.77,Jan,Aug,Full-time,PCST,1,FALSE,3.294,95521,3.376,1.34,0.986984297,1
1062810,1/3/14,1/23/14,1/29/14,2/5/13,3/27/14,2,383526,FALSE,BS,20,-0.25,Full-time,3,FALSE,,,12.75,40.75,2.638,Jan,Aug,Full-time,EDELM,1.02,FALSE,2.248,47905,2.546,1.34,0.990036992,1
1063034,1/29/15,5/14/15,5/19/15,8/27/14,1/22/16,2,388554,FALSE,BA,105,0,Full-time,15,TRUE,,0,3,31.5,2.55,Jan,Jan,Full-time,SOWK,1,TRUE,2,46835,2.079,0.42,0.829277077,1
1061899,1/6/15,1/26/15,1/29/15,8/31/11,5/14/15,1,363629,FALSE,BA,20,-1,Full-time,3,FALSE,,,18,133.5,3.381,Jan,Aug,Full-time,HIST,1,FALSE,3,46131,3.272,3.35,0.989292376,1
1062795,8/26/15,12/11/15,1/4/16,4/10/15,5/12/16,1,383229,FALSE,BS,107,-0.25,Full-time,15,TRUE,0,0,15.75,94.25,2.992,Aug,Jan,Full-time,SPMT,1.01,FALSE,2.916,46779,2.689,2.99,0.998081868,1
1062765,8/28/13,12/13/13,1/3/14,8/29/12,4/2/14,2,382734,FALSE,BS,107,0,Full-time,15,TRUE,0,0,12.5,31.5,3.37,Aug,Jan,Full-time,EXFT,1,FALSE,2.768,46573,2.758,0.99,0.995393614,1
1062380,1/29/14,5/15/14,5/20/14,,,,376228,FALSE,Unknown,106,0,Full-time,14,TRUE,,2496,3,31,3.72,Jan,Jan,Full-time,,1,FALSE,3.7,46962,3.49,0.42,0.93516001,1
1062809,1/29/14,5/15/14,8/27/14,11/26/13,5/12/16,1,383472,FALSE,BS,106,2.75,Full-time,15,FALSE,,0,3,47.25,3.288,Jan,Jan,Full-time,PSYC,1,FALSE,4,46552,2.47,1.41,0.923272559,1
1063194,8/27/14,12/12/14,1/6/15,8/27/14,3/29/16,2,390598,FALSE,BA,107,,Full-time,13,TRUE,,0,,,3.526,Aug,Unknown,Unknown,EDELM,,FALSE,,46077,,0,0.992606522,1
1062686,8/28/13,12/13/13,1/3/14,8/28/13,4/4/14,2,381469,FALSE,BS,107,,Full-time,15,TRUE,,0,,,3.3,Aug,Unknown,Unknown,SPMT,,TRUE,,49097,,0,0.985983243,1
1063490,1/29/15,5/14/15,8/26/15,,,,397732,FALSE,Unknown,105,0,Full-time,14,TRUE,,0,3,17,2.837,Jan,Jan,Full-time,,1,FALSE,2.7,47304,2.647,0.42,0.838349239,1
1062052,1/29/14,5/15/14,7/3/14,4/20/12,8/14/14,1,369270,FALSE,BS,106,0.25,Full-time,15,FALSE,,0,3,106.75,3.532,Jan,Jan,Full-time,SPMT,1,FALSE,3.7,46808,2.693,3.41,0.982299335,1
1062553,8/28/13,12/13/13,1/3/14,8/29/12,4/8/14,2,379411,FALSE,BS,107,3,Full-time,14.5,TRUE,0,0,15,31,4.049,Aug,Jan,Full-time,BIOCH,1,FALSE,3.467,46701,2.809,0.99,0.98374819,1
1062617,1/6/15,1/26/15,1/29/15,10/28/13,5/14/15,1,380361,FALSE,BS,20,-0.5,Full-time,3,FALSE,,,14.5,113,3.871,Jan,Aug,Full-time,CHEM,1,FALSE,3.586,46065,3.849,2.35,0.997638972,1
1061938,1/29/14,5/15/14,8/27/14,8/28/13,3/24/15,2,367027,FALSE,BS,106,0,Full-time,15,TRUE,,0,3,22,3.6,Jan,Jan,Full-time,EXFT,1,FALSE,4,46804,3.579,0.42,0.908407618,1
1063189,1/3/14,1/23/14,1/29/14,,,,390545,FALSE,Unknown,20,0,Full-time,3,FALSE,,,15,18,2.96,Jan,Aug,Full-time,,1,FALSE,2.007,46902,2.007,0.35,0.983706953,1
1063232,8/28/13,12/13/13,1/3/14,8/28/13,4/2/14,2,391444,FALSE,BS,107,,Full-time,14.5,TRUE,,0,,,2.899,Aug,Unknown,Unknown,EXFT,,TRUE,,46268,,0,0.98370698,1
1063143,1/29/14,5/15/14,8/27/14,11/13/13,,,389750,FALSE,BS,106,0,Full-time,16,TRUE,,3487,3,18,2.982,Jan,Jan,Full-time,MRKT,1,FALSE,2.3,46975,1.944,0.42,0.63744787,1
1062102,8/27/14,12/12/14,1/6/15,4/1/14,4/8/16,2,370816,FALSE,BS,107,4.75,Full-time,14,FALSE,564,564,12.25,48.25,2.833,Aug,Jan,Full-time,MUS,0.87,FALSE,1.771,46940,2.367,1.99,0.986984307,1
1063214,1/29/15,5/14/15,5/19/15,8/28/13,,,390837,FALSE,BS,105,-0.25,Full-time,13,TRUE,,3000,3,47.75,2.825,Jan,Jan,Full-time,ATRN,1,FALSE,3.7,47304,3.109,1.42,0.970601118,1
1063672,8/27/14,12/12/14,1/6/15,8/27/14,1/12/15,2,400484,FALSE,BS,107,,Full-time,16,TRUE,,0,,,3.048,Aug,Unknown,Unknown,ENG,,FALSE,,46816,,0,0.992606517,1
1063511,8/27/14,12/12/14,1/6/15,,,,397935,FALSE,Unknown,107,,Full-time,12,FALSE,,0,,,2.817,Aug,Unknown,Unknown,,,FALSE,,46946,,0,0.968995733,1
